Location,Time,Agrimet,Hydromet
Crow Agency,2021-11-25T11:00:00Z,0,0
Crow Agency,2021-11-25T11:15:00Z,0,0
Crow Agency,2021-11-25T11:30:00Z,0,0
Crow Agency,2021-11-25T11:45:00Z,0,0
Crow Agency,2021-11-25T12:00:00Z,0,0
Crow Agency,2021-11-25T12:15:00Z,0,0
Crow Agency,2021-11-25T12:30:00Z,0,0
Crow Agency,2021-11-25T12:45:00Z,0,0
Crow Agency,2021-11-25T13:00:00Z,0,0
Crow Agency,2021-11-25T13:15:00Z,0,0
Crow Agency,2021-11-25T13:30:00Z,0,0
Crow Agency,2021-11-25T13:45:00Z,0,0
Crow Agency,2021-11-25T14:00:00Z,0,0
Crow Agency,2021-11-25T14:15:00Z,0,0
Crow Agency,2021-11-25T14:30:00Z,0,0
Crow Agency,2021-11-25T14:45:00Z,0,0
Crow Agency,2021-11-25T15:00:00Z,0,0
Crow Agency,2021-11-25T15:15:00Z,0,0
Crow Agency,2021-11-25T15:30:00Z,0,0
Crow Agency,2021-11-25T15:45:00Z,0,0
Crow Agency,2021-11-25T16:00:00Z,0,0
Crow Agency,2021-11-25T16:15:00Z,0,0
Crow Agency,2021-11-25T16:30:00Z,0,0
Crow Agency,2021-11-25T16:45:00Z,0,0
Crow Agency,2021-11-25T17:00:00Z,0,0
Crow Agency,2021-11-25T17:15:00Z,0,0
Crow Agency,2021-11-25T17:30:00Z,0,0
Crow Agency,2021-11-25T17:45:00Z,0,0
Crow Agency,2021-11-25T18:00:00Z,0.051,0
Crow Agency,2021-11-25T18:15:00Z,0.272,0
Crow Agency,2021-11-25T18:30:00Z,0.443,0
Crow Agency,2021-11-25T18:45:00Z,0.017,0
Crow Agency,2021-11-25T19:00:00Z,0,0
Crow Agency,2021-11-25T19:15:00Z,0,0
Crow Agency,2021-11-25T19:30:00Z,0,0
Crow Agency,2021-11-25T19:45:00Z,0,0
Crow Agency,2021-11-25T20:00:00Z,0,0
Crow Agency,2021-11-25T20:15:00Z,0,0
Crow Agency,2021-11-25T20:30:00Z,0,0
Crow Agency,2021-11-25T20:45:00Z,0,0
Crow Agency,2021-11-25T21:00:00Z,0,0
Crow Agency,2021-11-25T21:15:00Z,0,0
Crow Agency,2021-11-25T21:30:00Z,0,0
Crow Agency,2021-11-25T21:45:00Z,0,0
Crow Agency,2021-11-25T22:00:00Z,0,0
Crow Agency,2021-11-25T22:15:00Z,0,0
Crow Agency,2021-11-25T22:30:00Z,0,0
Crow Agency,2021-11-25T22:45:00Z,0,0
Crow Agency,2021-11-25T23:00:00Z,0,0
Crow Agency,2021-11-25T23:15:00Z,0,0
Crow Agency,2021-11-25T23:30:00Z,0,0
Crow Agency,2021-11-25T23:45:00Z,0,0
Crow Agency,2021-11-26T00:00:00Z,0,0
Crow Agency,2021-11-26T00:15:00Z,0,0
Crow Agency,2021-11-26T00:30:00Z,0,0
Crow Agency,2021-11-26T00:45:00Z,0,0
Crow Agency,2021-11-26T01:00:00Z,0,0
Crow Agency,2021-11-26T01:15:00Z,0,0
Crow Agency,2021-11-26T01:30:00Z,0,0
Crow Agency,2021-11-26T01:45:00Z,0,0
Crow Agency,2021-11-26T02:00:00Z,0,0
Crow Agency,2021-11-26T02:15:00Z,0,0
Crow Agency,2021-11-26T02:30:00Z,0,0
Crow Agency,2021-11-26T02:45:00Z,0,0
Crow Agency,2021-11-26T03:00:00Z,0,0
Crow Agency,2021-11-26T03:15:00Z,0,0
Crow Agency,2021-11-26T03:30:00Z,0,0
Crow Agency,2021-11-26T03:45:00Z,0,0
Crow Agency,2021-11-26T04:00:00Z,0,0
Crow Agency,2021-11-26T04:15:00Z,0,0
Crow Agency,2021-11-26T04:30:00Z,0,0
Crow Agency,2021-11-26T04:45:00Z,0,0
Crow Agency,2021-11-26T05:00:00Z,0,0
Crow Agency,2021-11-26T05:15:00Z,0,0
Crow Agency,2021-11-26T05:30:00Z,0,0
Crow Agency,2021-11-26T05:45:00Z,0,0
Crow Agency,2021-11-26T06:00:00Z,0,0
Crow Agency,2021-11-26T06:15:00Z,0,0
Crow Agency,2021-11-26T06:30:00Z,0,0
Crow Agency,2021-11-26T06:45:00Z,0,0
Crow Agency,2021-11-26T07:00:00Z,0,0
Crow Agency,2021-11-26T07:15:00Z,0,0
Crow Agency,2021-11-26T07:30:00Z,0,0
Crow Agency,2021-11-26T07:45:00Z,0,0
Crow Agency,2021-11-26T08:00:00Z,0,0
Crow Agency,2021-11-26T08:15:00Z,0,0
Crow Agency,2021-11-26T08:30:00Z,0,0
Crow Agency,2021-11-26T08:45:00Z,0,0
Crow Agency,2021-11-26T09:00:00Z,0,0
Crow Agency,2021-11-26T09:15:00Z,0,0
Crow Agency,2021-11-26T09:30:00Z,0,0
Crow Agency,2021-11-26T09:45:00Z,0,0
Crow Agency,2021-11-26T10:00:00Z,0,0
Crow Agency,2021-11-26T10:15:00Z,0,0
Crow Agency,2021-11-26T10:30:00Z,0,0
Crow Agency,2021-11-26T10:45:00Z,0,0
Crow Agency,2021-11-26T11:00:00Z,0,0
Crow Agency,2021-11-26T11:15:00Z,0,0
Crow Agency,2021-11-26T11:30:00Z,0,0
Crow Agency,2021-11-26T11:45:00Z,0,0
Crow Agency,2021-11-26T12:00:00Z,0,0
Crow Agency,2021-11-26T12:15:00Z,0,0
Crow Agency,2021-11-26T12:30:00Z,0,0
Crow Agency,2021-11-26T12:45:00Z,0,0
Crow Agency,2021-11-26T13:00:00Z,0,0
Crow Agency,2021-11-26T13:15:00Z,0,0
Crow Agency,2021-11-26T13:30:00Z,0,0
Crow Agency,2021-11-26T13:45:00Z,0,0
Crow Agency,2021-11-26T14:00:00Z,0,0
Crow Agency,2021-11-26T14:15:00Z,0,0
Crow Agency,2021-11-26T14:30:00Z,0,0
Crow Agency,2021-11-26T14:45:00Z,0,0
Crow Agency,2021-11-26T15:00:00Z,0,0
Crow Agency,2021-11-26T15:15:00Z,0,0
Crow Agency,2021-11-26T15:30:00Z,0,0
Crow Agency,2021-11-26T15:45:00Z,0,0
Crow Agency,2021-11-26T16:00:00Z,0,0
Crow Agency,2021-11-26T16:15:00Z,0,0
Crow Agency,2021-11-26T16:30:00Z,0,0
Crow Agency,2021-11-26T16:45:00Z,0,0
Crow Agency,2021-11-26T17:00:00Z,0,0
Crow Agency,2021-11-26T17:15:00Z,0,0
Crow Agency,2021-11-26T17:30:00Z,0,0
Crow Agency,2021-11-26T17:45:00Z,0,0
Crow Agency,2021-11-26T18:00:00Z,0,0
Crow Agency,2021-11-26T18:15:00Z,0,0
Crow Agency,2021-11-26T18:30:00Z,0,0
Crow Agency,2021-11-26T18:45:00Z,0,0
Crow Agency,2021-11-26T19:00:00Z,0,0
Crow Agency,2021-11-26T19:15:00Z,0,0
Crow Agency,2021-11-26T19:30:00Z,0,0
Crow Agency,2021-11-26T19:45:00Z,0,0
Crow Agency,2021-11-26T20:00:00Z,0,0
Crow Agency,2021-11-26T20:15:00Z,0,0
Crow Agency,2021-11-26T20:30:00Z,0,0
Crow Agency,2021-11-26T20:45:00Z,0,0
Crow Agency,2021-11-26T21:00:00Z,0,0
Crow Agency,2021-11-26T21:15:00Z,0,0
Crow Agency,2021-11-26T21:30:00Z,0,0
Crow Agency,2021-11-26T21:45:00Z,0,0
Crow Agency,2021-11-26T22:00:00Z,0,0
Crow Agency,2021-11-26T22:15:00Z,0,0
Crow Agency,2021-11-26T22:30:00Z,0,0
Crow Agency,2021-11-26T22:45:00Z,0,0
Crow Agency,2021-11-26T23:00:00Z,0,0
Crow Agency,2021-11-26T23:15:00Z,0,0
Crow Agency,2021-11-26T23:30:00Z,0,0
Crow Agency,2021-11-26T23:45:00Z,0,0
Crow Agency,2021-11-27T00:00:00Z,0,0
Crow Agency,2021-11-27T00:15:00Z,0,0
Crow Agency,2021-11-27T00:30:00Z,0,0
Crow Agency,2021-11-27T00:45:00Z,0,0
Crow Agency,2021-11-27T01:00:00Z,0,0
Crow Agency,2021-11-27T01:15:00Z,0,0
Crow Agency,2021-11-27T01:30:00Z,0,0
Crow Agency,2021-11-27T01:45:00Z,0,0
Crow Agency,2021-11-27T02:00:00Z,0,0
Crow Agency,2021-11-27T02:15:00Z,0,0
Crow Agency,2021-11-27T02:30:00Z,0,0
Crow Agency,2021-11-27T02:45:00Z,0,0
Crow Agency,2021-11-27T03:00:00Z,0,0
Crow Agency,2021-11-27T03:15:00Z,0,0
Crow Agency,2021-11-27T03:30:00Z,0,0
Crow Agency,2021-11-27T03:45:00Z,0,0
Crow Agency,2021-11-27T04:00:00Z,0,0
Crow Agency,2021-11-27T04:15:00Z,0,0
Crow Agency,2021-11-27T04:30:00Z,0,0
Crow Agency,2021-11-27T04:45:00Z,0,0
Crow Agency,2021-11-27T05:00:00Z,0,0
Crow Agency,2021-11-27T05:15:00Z,0,0
Crow Agency,2021-11-27T05:30:00Z,0,0
Crow Agency,2021-11-27T05:45:00Z,0.017,0
Crow Agency,2021-11-27T06:00:00Z,0,0
Crow Agency,2021-11-27T06:15:00Z,0,0
Crow Agency,2021-11-27T06:30:00Z,0,0
Crow Agency,2021-11-27T06:45:00Z,0,0
Crow Agency,2021-11-27T07:00:00Z,0,0
Crow Agency,2021-11-27T07:15:00Z,0,0
Crow Agency,2021-11-27T07:30:00Z,0,0
Crow Agency,2021-11-27T07:45:00Z,0,0
Crow Agency,2021-11-27T08:00:00Z,0,0
Crow Agency,2021-11-27T08:15:00Z,0,0
Crow Agency,2021-11-27T08:30:00Z,0,0
Crow Agency,2021-11-27T08:45:00Z,0,0
Crow Agency,2021-11-27T09:00:00Z,0,0
Crow Agency,2021-11-27T09:15:00Z,0,0
Crow Agency,2021-11-27T09:30:00Z,0,0
Crow Agency,2021-11-27T09:45:00Z,0,0
Crow Agency,2021-11-27T10:00:00Z,0,0
Crow Agency,2021-11-27T10:15:00Z,0,0
Crow Agency,2021-11-27T10:30:00Z,0,0
Crow Agency,2021-11-27T10:45:00Z,0,0
Crow Agency,2021-11-27T11:00:00Z,0,0
Crow Agency,2021-11-27T11:15:00Z,0,0
Crow Agency,2021-11-27T11:30:00Z,0,0
Crow Agency,2021-11-27T11:45:00Z,0,0
Crow Agency,2021-11-27T12:00:00Z,0,0
Crow Agency,2021-11-27T12:15:00Z,0,0
Crow Agency,2021-11-27T12:30:00Z,0,0
Crow Agency,2021-11-27T12:45:00Z,0,0
Crow Agency,2021-11-27T13:00:00Z,0,0
Crow Agency,2021-11-27T13:15:00Z,0,0
Crow Agency,2021-11-27T13:30:00Z,0,0
Crow Agency,2021-11-27T13:45:00Z,0,0
Crow Agency,2021-11-27T14:00:00Z,0,0
Crow Agency,2021-11-27T14:15:00Z,0,0
Crow Agency,2021-11-27T14:30:00Z,0,0
Crow Agency,2021-11-27T14:45:00Z,0,0
Crow Agency,2021-11-27T15:00:00Z,0,0
Crow Agency,2021-11-27T15:15:00Z,0,0
Crow Agency,2021-11-27T15:30:00Z,0,0
Crow Agency,2021-11-27T15:45:00Z,0,0
Crow Agency,2021-11-27T16:00:00Z,0,0
Crow Agency,2021-11-27T16:15:00Z,0,0
Crow Agency,2021-11-27T16:30:00Z,0,0
Crow Agency,2021-11-27T16:45:00Z,0,0
Crow Agency,2021-11-27T17:00:00Z,0,0
Crow Agency,2021-11-27T17:15:00Z,0,0
Crow Agency,2021-11-27T17:30:00Z,0,0
Crow Agency,2021-11-27T17:45:00Z,0,0
Crow Agency,2021-11-27T18:00:00Z,0,0
Crow Agency,2021-11-27T18:15:00Z,0,0
Crow Agency,2021-11-27T18:30:00Z,0,0
Crow Agency,2021-11-27T18:45:00Z,0,0
Crow Agency,2021-11-27T19:00:00Z,0,0
Crow Agency,2021-11-27T19:15:00Z,0,0
Crow Agency,2021-11-27T19:30:00Z,0,0
Crow Agency,2021-11-27T19:45:00Z,0,0
Crow Agency,2021-11-27T20:00:00Z,0,0
Crow Agency,2021-11-27T20:15:00Z,0,0
Crow Agency,2021-11-27T20:30:00Z,0,0
Crow Agency,2021-11-27T20:45:00Z,0,0
Crow Agency,2021-11-27T21:00:00Z,0,0
Crow Agency,2021-11-27T21:15:00Z,0,0
Crow Agency,2021-11-27T21:30:00Z,0,0
Crow Agency,2021-11-27T21:45:00Z,0,0
Crow Agency,2021-11-27T22:00:00Z,0,0
Crow Agency,2021-11-27T22:15:00Z,0,0
Crow Agency,2021-11-27T22:30:00Z,0,0
Crow Agency,2021-11-27T22:45:00Z,0,0
Crow Agency,2021-11-27T23:00:00Z,0,0
Crow Agency,2021-11-27T23:15:00Z,0,0
Crow Agency,2021-11-27T23:30:00Z,0,0
Crow Agency,2021-11-27T23:45:00Z,0,0
Crow Agency,2021-11-28T00:00:00Z,0,0
Crow Agency,2021-11-28T00:15:00Z,0,0
Crow Agency,2021-11-28T00:30:00Z,0,0
Crow Agency,2021-11-28T00:45:00Z,0,0
Crow Agency,2021-11-28T01:00:00Z,0,0
Crow Agency,2021-11-28T01:15:00Z,0,0
Crow Agency,2021-11-28T01:30:00Z,0,0
Crow Agency,2021-11-28T01:45:00Z,0,0
Crow Agency,2021-11-28T02:00:00Z,0,0
Crow Agency,2021-11-28T02:15:00Z,0,0
Crow Agency,2021-11-28T02:30:00Z,0,0
Crow Agency,2021-11-28T02:45:00Z,0,0
Crow Agency,2021-11-28T03:00:00Z,0,0
Crow Agency,2021-11-28T03:15:00Z,0,0
Crow Agency,2021-11-28T03:30:00Z,0,0
Crow Agency,2021-11-28T03:45:00Z,0,0
Crow Agency,2021-11-28T04:00:00Z,0,0
Crow Agency,2021-11-28T04:15:00Z,0,0
Crow Agency,2021-11-28T04:30:00Z,0,0
Crow Agency,2021-11-28T04:45:00Z,0,0
Crow Agency,2021-11-28T05:00:00Z,0,0
Crow Agency,2021-11-28T05:15:00Z,0,0
Crow Agency,2021-11-28T05:30:00Z,0,0
Crow Agency,2021-11-28T05:45:00Z,0,0
Crow Agency,2021-11-28T06:00:00Z,0,0
Crow Agency,2021-11-28T06:15:00Z,0,0
Crow Agency,2021-11-28T06:30:00Z,0,0
Crow Agency,2021-11-28T06:45:00Z,0,0
Crow Agency,2021-11-28T07:00:00Z,0,0
Crow Agency,2021-11-28T07:15:00Z,0,0
Crow Agency,2021-11-28T07:30:00Z,0,0
Crow Agency,2021-11-28T07:45:00Z,0,0
Crow Agency,2021-11-28T08:00:00Z,0,0
Crow Agency,2021-11-28T08:15:00Z,0,0
Crow Agency,2021-11-28T08:30:00Z,0,0
Crow Agency,2021-11-28T08:45:00Z,0,0
Crow Agency,2021-11-28T09:00:00Z,0,0
Crow Agency,2021-11-28T09:15:00Z,0,0
Crow Agency,2021-11-28T09:30:00Z,0,0
Crow Agency,2021-11-28T09:45:00Z,0,0
Crow Agency,2021-11-28T10:00:00Z,0,0
Crow Agency,2021-11-28T10:15:00Z,0,0
Crow Agency,2021-11-28T10:30:00Z,0,0
Crow Agency,2021-11-28T10:45:00Z,0,0
Crow Agency,2021-11-28T11:00:00Z,0,0
Crow Agency,2021-11-28T11:15:00Z,0,0
Crow Agency,2021-11-28T11:30:00Z,0,0
Crow Agency,2021-11-28T11:45:00Z,0,0
Crow Agency,2021-11-28T12:00:00Z,0,0
Crow Agency,2021-11-28T12:15:00Z,0,0
Crow Agency,2021-11-28T12:30:00Z,0,0
Crow Agency,2021-11-28T12:45:00Z,0,0
Crow Agency,2021-11-28T13:00:00Z,0,0
Crow Agency,2021-11-28T13:15:00Z,0,0
Crow Agency,2021-11-28T13:30:00Z,0,0
Crow Agency,2021-11-28T13:45:00Z,0,0
Crow Agency,2021-11-28T14:00:00Z,0,0
Crow Agency,2021-11-28T14:15:00Z,0,0
Crow Agency,2021-11-28T14:30:00Z,0,0
Crow Agency,2021-11-28T14:45:00Z,0,0
Crow Agency,2021-11-28T15:00:00Z,0,0
Crow Agency,2021-11-28T15:15:00Z,0,0
Crow Agency,2021-11-28T15:30:00Z,0,0
Crow Agency,2021-11-28T15:45:00Z,0,0
Crow Agency,2021-11-28T16:00:00Z,0,0
Crow Agency,2021-11-28T16:15:00Z,0,0
Crow Agency,2021-11-28T16:30:00Z,0,0
Crow Agency,2021-11-28T16:45:00Z,0,0
Crow Agency,2021-11-28T17:00:00Z,0,0
Crow Agency,2021-11-28T17:15:00Z,0,0
Crow Agency,2021-11-28T17:30:00Z,0,0
Crow Agency,2021-11-28T17:45:00Z,0,0
Crow Agency,2021-11-28T18:00:00Z,0,0
Crow Agency,2021-11-28T18:15:00Z,0,0
Crow Agency,2021-11-28T18:30:00Z,0,0
Crow Agency,2021-11-28T18:45:00Z,0,0
Crow Agency,2021-11-28T19:00:00Z,0,0
Crow Agency,2021-11-28T19:15:00Z,0,0
Crow Agency,2021-11-28T19:30:00Z,0,0
Crow Agency,2021-11-28T19:45:00Z,0,0
Crow Agency,2021-11-28T20:00:00Z,0,0
Crow Agency,2021-11-28T20:15:00Z,0,0
Crow Agency,2021-11-28T20:30:00Z,0,0
Crow Agency,2021-11-28T20:45:00Z,0,0
Crow Agency,2021-11-28T21:00:00Z,0,0
Crow Agency,2021-11-28T21:15:00Z,0,0
Crow Agency,2021-11-28T21:30:00Z,0,0
Crow Agency,2021-11-28T21:45:00Z,0,0
Crow Agency,2021-11-28T22:00:00Z,0,0
Crow Agency,2021-11-28T22:15:00Z,0,0
Crow Agency,2021-11-28T22:30:00Z,0,0
Crow Agency,2021-11-28T22:45:00Z,0,0
Crow Agency,2021-11-28T23:00:00Z,0,0
Crow Agency,2021-11-28T23:15:00Z,0,0
Crow Agency,2021-11-28T23:30:00Z,0,0
Crow Agency,2021-11-28T23:45:00Z,0,0
Crow Agency,2021-11-29T00:00:00Z,0,0
Crow Agency,2021-11-29T00:15:00Z,0,0
Crow Agency,2021-11-29T00:30:00Z,0,0
Crow Agency,2021-11-29T00:45:00Z,0,0
Crow Agency,2021-11-29T01:00:00Z,0,0
Crow Agency,2021-11-29T01:15:00Z,0,0
Crow Agency,2021-11-29T01:30:00Z,0,0
Crow Agency,2021-11-29T01:45:00Z,0,0
Crow Agency,2021-11-29T02:00:00Z,0,0
Crow Agency,2021-11-29T02:15:00Z,0,0
Crow Agency,2021-11-29T02:30:00Z,0,0
Crow Agency,2021-11-29T02:45:00Z,0,0
Crow Agency,2021-11-29T03:00:00Z,0,0
Crow Agency,2021-11-29T03:15:00Z,0,0
Crow Agency,2021-11-29T03:30:00Z,0,0
Crow Agency,2021-11-29T03:45:00Z,0,0
Crow Agency,2021-11-29T04:00:00Z,0,0
Crow Agency,2021-11-29T04:15:00Z,0,0
Crow Agency,2021-11-29T04:30:00Z,0,0
Crow Agency,2021-11-29T04:45:00Z,0,0
Crow Agency,2021-11-29T05:00:00Z,0,0
Crow Agency,2021-11-29T05:15:00Z,0,0
Crow Agency,2021-11-29T05:30:00Z,0,0
Crow Agency,2021-11-29T05:45:00Z,0,0
Crow Agency,2021-11-29T06:00:00Z,0,0
Crow Agency,2021-11-29T06:15:00Z,0,0
Crow Agency,2021-11-29T06:30:00Z,0,0
Crow Agency,2021-11-29T06:45:00Z,0,0
Crow Agency,2021-11-29T07:00:00Z,0,0
Crow Agency,2021-11-29T07:15:00Z,0,0
Crow Agency,2021-11-29T07:30:00Z,0,0
Crow Agency,2021-11-29T07:45:00Z,0,0
Crow Agency,2021-11-29T08:00:00Z,0,0
Crow Agency,2021-11-29T08:15:00Z,0,0
Crow Agency,2021-11-29T08:30:00Z,0,0
Crow Agency,2021-11-29T08:45:00Z,0,0
Crow Agency,2021-11-29T09:00:00Z,0,0
Crow Agency,2021-11-29T09:15:00Z,0,0
Crow Agency,2021-11-29T09:30:00Z,0,0
Crow Agency,2021-11-29T09:45:00Z,0,0
Crow Agency,2021-11-29T10:00:00Z,0,0
Crow Agency,2021-11-29T10:15:00Z,0,0
Crow Agency,2021-11-29T10:30:00Z,0,0
Crow Agency,2021-11-29T10:45:00Z,0,0
Crow Agency,2021-11-29T11:00:00Z,0,0
Crow Agency,2021-11-29T11:15:00Z,0,0
Crow Agency,2021-11-29T11:30:00Z,0,0
Crow Agency,2021-11-29T11:45:00Z,0,0
Crow Agency,2021-11-29T12:00:00Z,0,0
Crow Agency,2021-11-29T12:15:00Z,0,0
Crow Agency,2021-11-29T12:30:00Z,0,0
Crow Agency,2021-11-29T12:45:00Z,0,0
Crow Agency,2021-11-29T13:00:00Z,0,0
Crow Agency,2021-11-29T13:15:00Z,0,0
Crow Agency,2021-11-29T13:30:00Z,0,0
Crow Agency,2021-11-29T13:45:00Z,0,0
Crow Agency,2021-11-29T14:00:00Z,0,0
Crow Agency,2021-11-29T14:15:00Z,0,0
Crow Agency,2021-11-29T14:30:00Z,0,0
Crow Agency,2021-11-29T14:45:00Z,0,0
Crow Agency,2021-11-29T15:00:00Z,0,0
Crow Agency,2021-11-29T15:15:00Z,0,0
Crow Agency,2021-11-29T15:30:00Z,0,0
Crow Agency,2021-11-29T15:45:00Z,0,0
Crow Agency,2021-11-29T16:00:00Z,0,0
Crow Agency,2021-11-29T16:15:00Z,0,0
Crow Agency,2021-11-29T16:30:00Z,0,0
Crow Agency,2021-11-29T16:45:00Z,0,0
Crow Agency,2021-11-29T17:00:00Z,0,0
Crow Agency,2021-11-29T17:15:00Z,0,0
Crow Agency,2021-11-29T17:30:00Z,0,0
Crow Agency,2021-11-29T17:45:00Z,0,0
Crow Agency,2021-11-29T18:00:00Z,0,0
Crow Agency,2021-11-29T18:15:00Z,NA,0
Crow Agency,2021-11-29T18:30:00Z,NA,0
Crow Agency,2021-11-29T18:45:00Z,NA,0
Havre,2021-11-21T07:00:00Z,0,0
Havre,2021-11-21T07:15:00Z,0,0
Havre,2021-11-21T07:30:00Z,0,0
Havre,2021-11-21T07:45:00Z,0,0
Havre,2021-11-21T08:00:00Z,0,0
Havre,2021-11-21T08:15:00Z,0,0
Havre,2021-11-21T08:30:00Z,0,0
Havre,2021-11-21T08:45:00Z,0,0
Havre,2021-11-21T09:00:00Z,0,0
Havre,2021-11-21T09:15:00Z,0,0
Havre,2021-11-21T09:30:00Z,0,0
Havre,2021-11-21T09:45:00Z,0,0
Havre,2021-11-21T10:00:00Z,0,0
Havre,2021-11-21T10:15:00Z,0,0
Havre,2021-11-21T10:30:00Z,0,0
Havre,2021-11-21T10:45:00Z,0,0
Havre,2021-11-21T11:00:00Z,0,0
Havre,2021-11-21T11:15:00Z,0,0
Havre,2021-11-21T11:30:00Z,0,0
Havre,2021-11-21T11:45:00Z,0,0
Havre,2021-11-21T12:00:00Z,0,0
Havre,2021-11-21T12:15:00Z,0,0
Havre,2021-11-21T12:30:00Z,0,0
Havre,2021-11-21T12:45:00Z,0,0
Havre,2021-11-21T13:00:00Z,0,0
Havre,2021-11-21T13:15:00Z,0,0
Havre,2021-11-21T13:30:00Z,0,0
Havre,2021-11-21T13:45:00Z,0,0
Havre,2021-11-21T14:00:00Z,0,0
Havre,2021-11-21T14:15:00Z,0,0
Havre,2021-11-21T14:30:00Z,0,0
Havre,2021-11-21T14:45:00Z,0,0
Havre,2021-11-21T15:00:00Z,0,0
Havre,2021-11-21T15:15:00Z,0,0
Havre,2021-11-21T15:30:00Z,0,0
Havre,2021-11-21T15:45:00Z,0,0
Havre,2021-11-21T16:00:00Z,0,0
Havre,2021-11-21T16:15:00Z,0,0
Havre,2021-11-21T16:30:00Z,0,0
Havre,2021-11-21T16:45:00Z,0,0
Havre,2021-11-21T17:00:00Z,0,0
Havre,2021-11-21T17:15:00Z,0,0
Havre,2021-11-21T17:30:00Z,0,0
Havre,2021-11-21T17:45:00Z,0,0
Havre,2021-11-21T18:00:00Z,0,0
Havre,2021-11-21T18:15:00Z,0,0
Havre,2021-11-21T18:30:00Z,0,0
Havre,2021-11-21T18:45:00Z,0,0
Havre,2021-11-21T19:00:00Z,0,0
Havre,2021-11-21T19:15:00Z,0,0
Havre,2021-11-21T19:30:00Z,0,0
Havre,2021-11-21T19:45:00Z,0,0
Havre,2021-11-21T20:00:00Z,0,0
Havre,2021-11-21T20:15:00Z,0,0
Havre,2021-11-21T20:30:00Z,0,0
Havre,2021-11-21T20:45:00Z,0,0
Havre,2021-11-21T21:00:00Z,0,0
Havre,2021-11-21T21:15:00Z,0,0
Havre,2021-11-21T21:30:00Z,0,0
Havre,2021-11-21T21:45:00Z,0,0
Havre,2021-11-21T22:00:00Z,0,0
Havre,2021-11-21T22:15:00Z,0,0
Havre,2021-11-21T22:30:00Z,0,0
Havre,2021-11-21T22:45:00Z,0,0
Havre,2021-11-21T23:00:00Z,0,0
Havre,2021-11-21T23:15:00Z,0,0
Havre,2021-11-21T23:30:00Z,0,0
Havre,2021-11-21T23:45:00Z,0,0
Havre,2021-11-22T00:00:00Z,0,0
Havre,2021-11-22T00:15:00Z,0,0
Havre,2021-11-22T00:30:00Z,0,0
Havre,2021-11-22T00:45:00Z,0,0
Havre,2021-11-22T01:00:00Z,0,0
Havre,2021-11-22T01:15:00Z,0,0
Havre,2021-11-22T01:30:00Z,0,0
Havre,2021-11-22T01:45:00Z,0,0
Havre,2021-11-22T02:00:00Z,0,0
Havre,2021-11-22T02:15:00Z,0,0
Havre,2021-11-22T02:30:00Z,0,0
Havre,2021-11-22T02:45:00Z,0,0
Havre,2021-11-22T03:00:00Z,0,0
Havre,2021-11-22T03:15:00Z,0,0
Havre,2021-11-22T03:30:00Z,0,0
Havre,2021-11-22T03:45:00Z,0,0
Havre,2021-11-22T04:00:00Z,0,0
Havre,2021-11-22T04:15:00Z,0,0
Havre,2021-11-22T04:30:00Z,0,0
Havre,2021-11-22T04:45:00Z,0,0
Havre,2021-11-22T05:00:00Z,0,0
Havre,2021-11-22T05:15:00Z,0,0
Havre,2021-11-22T05:30:00Z,0,0
Havre,2021-11-22T05:45:00Z,0,0
Havre,2021-11-22T06:00:00Z,0,0
Havre,2021-11-22T06:15:00Z,0,0
Havre,2021-11-22T06:30:00Z,0,0
Havre,2021-11-22T06:45:00Z,0,0
Havre,2021-11-22T07:00:00Z,0,0
Havre,2021-11-22T07:15:00Z,0,0
Havre,2021-11-22T07:30:00Z,0,0
Havre,2021-11-22T07:45:00Z,0,0
Havre,2021-11-22T08:00:00Z,0,0
Havre,2021-11-22T08:15:00Z,0,0
Havre,2021-11-22T08:30:00Z,0,0
Havre,2021-11-22T08:45:00Z,0,0
Havre,2021-11-22T09:00:00Z,0,0
Havre,2021-11-22T09:15:00Z,0,0
Havre,2021-11-22T09:30:00Z,0,0
Havre,2021-11-22T09:45:00Z,0,0
Havre,2021-11-22T10:00:00Z,0,0
Havre,2021-11-22T10:15:00Z,0,0
Havre,2021-11-22T10:30:00Z,0,0
Havre,2021-11-22T10:45:00Z,0,0
Havre,2021-11-22T11:00:00Z,0,0
Havre,2021-11-22T11:15:00Z,0,0
Havre,2021-11-22T11:30:00Z,0,0
Havre,2021-11-22T11:45:00Z,0,0
Havre,2021-11-22T12:00:00Z,0,0
Havre,2021-11-22T12:15:00Z,0,0
Havre,2021-11-22T12:30:00Z,0,0
Havre,2021-11-22T12:45:00Z,0,0
Havre,2021-11-22T13:00:00Z,0,0
Havre,2021-11-22T13:15:00Z,0,0
Havre,2021-11-22T13:30:00Z,0,0
Havre,2021-11-22T13:45:00Z,0,0
Havre,2021-11-22T14:00:00Z,0,0
Havre,2021-11-22T14:15:00Z,0,0
Havre,2021-11-22T14:30:00Z,0,0
Havre,2021-11-22T14:45:00Z,0,0
Havre,2021-11-22T15:00:00Z,0,0
Havre,2021-11-22T15:15:00Z,0,0
Havre,2021-11-22T15:30:00Z,0,0
Havre,2021-11-22T15:45:00Z,0,0
Havre,2021-11-22T16:00:00Z,0,0
Havre,2021-11-22T16:15:00Z,0,0
Havre,2021-11-22T16:30:00Z,0,0
Havre,2021-11-22T16:45:00Z,0,0
Havre,2021-11-22T17:00:00Z,0,0
